class (1=건전/0=부도),outx9ln,outx10ln,outx13,outx14,outx15,outx18,outx19,outx21,outx23,outx25,outx27,outx28,outx29,outx31,outx32,outx33,outx34,outx35,outx36,outx37,outx38,outx39,outx41,outx42,outx43,outx44,outx46,outx47,outx49,outx50,outx52,outx53,outx55,outx56,outx59,outx60,outx61,outx62,outx66,outx67,outx69,outx70,outx73
0,7.641564441,5.627621114,21.605,20.547,87.32,45.679,26.918,5.568,50.76,3.936,82.333,89.787,5.568,1.706,29.496,3.7,3.7,33.213,100,34.932,53.312,-25.225,71.155,87.454,3.7,12.545,29.738,31.637,-3.693,2.523,-0.206,0.078,5.233,1.051,74.051,25.18,4.206,6.215,19.195,3.206,68.285,3.879,-0.336
0,8.271548375,6.184148891,32.34,33.21,-30.15,-57.72,-5.19,4.07,93.24,2.05,70.01,94.94,-1.36,1.57,18.98,3.26,1.99,60.75,92.44,44.65,85.11,-11.2,86.45,82.66,9.85,12.4,52.12,52.11,0.08,2.63,-0.13,0,44.7,0.97,7.7,4.58,0.99,1.3,-0.06,-0.01,-8.01,-1.11,-1.01
0,8.029328601,-7.406807872,20.28,20.84,493,10.75,56.97,9.4,236.7,9.53,77.81,0,9.38,2.01,0,9.27,9.27,-56.41,100,15.99,97.94,-88,23.12,126,-59.74,-42.74,100.35,125.99,-10,7.13,-1.3,0.1,8.86,0.97,15.1,10.62,2.02,0.33,5.37,1.02,-5.8,-0.84,0.28
0,8.354203563,6.436150368,20.91,20.386,11.583,-13.679,17.344,8.757,52.858,0.211,84.227,99.999,8.615,1.024,1.442,0.201,0.201,55.064,71.447,48.667,98.255,-24.821,65.192,71.31,5.008,13.953,51.61,54.331,2.952,4.11,-0.181,0.138,10.754,1.025,41.724,25.025,2.588,2.599,15.358,1.588,13.821,0.857,0.373
0,8.640472208,7.022868086,22.068,19.678,42.54,9.966,-0.059,4.968,74.355,1.644,78.995,97.442,4.773,1.355,8.288,1.983,1.844,236.199,28.499,36.544,55.762,35.362,193.35,37.881,6.386,22.253,54.839,48.886,-2.844,7.861,0.386,0.486,1.988,1.121,32.188,22.704,3.167,2.957,15.535,2.167,17.757,1.747,-0.345
1,8.773229786,6.765038977,42.663,29.307,48.21,-65.356,27.13,4.304,70.323,2.446,80.445,92.92,3.622,1.719,18.223,3.986,3.18,60.02,62.745,44.582,43.23,-23.535,63.605,64.666,11.415,17.455,41.071,31.583,-0.583,3.277,-0.1,0,13.965,1.455,67.45,33.56,4.949,2.582,26.78,3.949,-53.529,-3.928,-0.028
1,7.429520843,5.683579767,41.816,31.157,-4.802,24.663,76.541,3.501,57.95,2.195,75.37,97.731,2.017,1.762,12.585,2.807,2.308,123.188,10.626,73.627,46.443,8.983,117.183,52.276,12.102,18.34,32.875,31.275,0.055,2.86,0.127,0,6.726,1.342,41.555,16.73,3.711,6.406,12.223,2.711,-75.332,-6.728,-0.169
1,9.111403624,6.719013154,40.689,19.662,42.803,80,15.881,3.135,36.243,1.633,88.441,98.326,1.678,1.676,17.874,4.107,3.149,68.969,73.964,56.791,50.977,-11.087,85.286,75.356,11.236,17.62,21.579,11.194,-0.317,4.074,-0.11,0,17.253,2.069,51.972,13.614,1.855,2.334,6.277,0.855,69.132,2.468,2.274
0,8.424419791,6.920671504,23.796,45.6,-53.438,38.145,14.347,12.31,53.973,0.921,68.641,98.878,11.915,1.09,4.146,0.504,0.45,91.647,41.034,18.06,28.377,-3.831,94.18,65.847,0.139,10.872,49.801,101.821,7.345,1.336,-0.044,0.337,1.267,0.521,0.344,0.192,0.028,0.055,-6.563,-0.971,-30.452,-2.518,-0.442
1,8.856233556,6.320768294,33.083,15.118,4.496,38.431,37.028,5.229,85.387,0.826,88.686,99.778,5.215,1.174,10.431,1.725,1.564,289.581,0,466.228,329.672,55.582,551.973,12.297,5.555,14.994,72.707,38.415,1.239,16.951,0.231,0.169,23.085,2.188,2.373,2.03,0.174,0.806,-9.612,-0.825,-37.685,-2.768,1.089
0,7.618251098,5.33753808,35.589,31.007,29.7,129.292,32.524,4.324,41.815,0.933,86.142,105.676,1.621,1.272,9.134,1.187,0.94,147.858,11.746,65.036,18.545,12.716,120.945,60.712,4.849,10.291,32.855,32.628,0.372,2.244,0.132,0,12.484,1.147,13.704,5.019,1.034,4.92,0.165,0.034,-14.457,-1.09,0.352
1,8.72907355,6.532334292,53.728,33.284,-8.43,-0.844,8.751,5.533,61.714,1.019,82.475,102.631,4.271,1.184,9.17,1.554,1.579,79.271,72.408,36.814,81.376,-8.698,86.964,66.733,7.194,17.222,52.243,33.721,0.94,4.895,-0.09,0.098,5.241,1.614,-0.863,-0.545,-0.052,-0.704,-10.902,-1.052,-22.504,-1.371,0.207
0,8.353588967,6.777783259,20.67,21.31,20.11,5.91,-1.12,6.56,75.5,1.11,81.3,95.78,5.63,1.19,5.51,1.26,1.08,201.14,29.47,77.57,119.4,15.81,143.99,35.94,8.69,20.17,60.81,62.35,0.45,6.11,0.16,0.27,4.32,0.97,26.62,20.28,2.53,2.69,12.26,1.53,5.27,0.55,-0.24
1,8.324093761,6.760414691,24.381,34.546,-47.024,24.324,0.497,9.461,81.014,1.358,75.594,102.939,7.375,1.143,6.488,1.144,0.956,158.881,15.192,129.641,26.134,25.687,199.734,25.755,6.199,14.739,69.137,98.204,3.151,4.214,0.393,0.093,4.966,0.705,16.847,13.661,1.748,1.871,5.849,0.748,3.433,0.356,1.138
0,7.131554615,-1.972691172,37.04,16.96,109.72,74.69,127.57,0.67,36.63,2.85,76.53,88.36,0.66,5.23,0,6.22,6.22,-1.75,100,58.12,94.92,-11.73,88.29,100.2,-17.87,-0.9,10.05,6.4,0.67,5.05,-0.08,0.15,6.73,2.18,14.33,1.43,1.36,-0.45,0.38,0.36,-34.87,-3.66,6.3
0,6.575075841,4.605170186,20.851,29.707,4.824,61.643,25.745,7.112,53.33,3.068,85.216,91.776,6.973,1.431,22,1.933,1.933,68.737,40.094,63.775,74.754,-14.586,78.826,68.892,0,8.787,37.258,59.135,4.335,2.789,-0.257,0.094,7.507,0.701,42.216,17.244,3.509,3.568,12.331,2.509,42.452,3.529,2.921
0,8.161674721,6.322547286,28.78,15.55,23.33,-26.34,6.16,3.99,17.12,1.06,89.44,94.56,3.83,1.26,5.12,1.96,1.96,260.09,0,94.34,71.61,24.31,140.18,60.51,1.9,28.55,9.74,5.42,1.23,4.77,0.2,0,165.21,1.85,379.06,51.68,5.15,3.07,41.64,4.15,135.83,3.2,-0.39
0,8.046549357,5.087596335,45.094,15.305,39.047,-25.547,16.547,0.672,37.978,5.155,90.97,63.969,0.672,8.666,99.382,14.11,14.11,168.75,100,94.688,103.118,5.784,106.741,85.801,14.11,14.198,4.382,1.601,0.182,4.442,0.048,0.081,26.133,2.946,834,42.594,19.857,20.333,40.449,18.857,567,18.476,5.142
0,7.33432935,5.283203729,39.885,9.073,54.591,-31.944,37.074,1.174,100.358,3.067,93.015,77.958,1.174,3.611,23.857,11.662,11.662,773,100,158.737,374.712,42.928,183.98,51.116,11.662,48.883,27.791,7.31,0.67,16.126,0.076,0.147,25.322,4.395,-83.928,-45.631,-5.222,-3.333,-54.368,-6.222,-100,-6.222,1.611
0,6.816735881,6.29710932,34.659,33.406,10.265,46.946,46.153,0,0,4.49,84.665,84.863,0,0,7.55,3.923,3.923,107.072,53.648,11.928,17.228,4.114,110.913,37.703,3.923,51.961,22.296,25.52,-0.12,5.434,0.175,0.226,2.822,1.037,86.266,40.039,0,0,40.039,0,-40.343,0,0
1,8.587838031,6.293419279,58.219,23.332,33.782,11.621,54.196,1.024,99.344,1.229,79.891,99.401,0.875,2.454,12.199,3.181,2.529,81.339,17.909,29.103,40.176,-13.031,69.831,43.196,18.819,20.735,39.593,19.25,0.027,8.627,-0.052,0.005,13.706,2.495,44.724,22.34,8.4,4.872,19.68,7.4,-36.592,-6.872,0.618
1,8.710949126,7.296413269,42.566,60.059,3.619,51.8,10.755,7.431,76.953,2.801,32.641,98.652,4.86,1.512,11.525,2.566,1.888,79.817,81.986,65.59,153.196,-10.133,85.709,70.911,10.833,16.388,50.888,75.465,-0.712,2.941,-0.092,0.34,6.676,0.708,2.86,1.74,0.29,1.217,-4.252,-0.709,-31.899,-3.239,-1.798
1,7.315883505,6.070737728,33.229,21.343,-11.685,34.126,-11.696,1.329,78.807,5.385,85.638,82.12,-0.598,5.9,18.706,13.245,8.94,122.056,0,66.403,21.608,13.024,146.64,27.924,35.651,47.792,11.258,6.781,0.037,5.675,0.067,0,10.196,1.556,46.078,9.936,2.35,1.5,3.594,0.85,-35.294,-1.8,-5.2
1,8.373784608,6.993932975,22.544,30.724,1.714,-44.524,-1.912,7.271,63.541,1.061,82.317,100.194,6.717,1.146,4.22,0.974,0.786,52.181,54.164,14.333,32.501,-39.917,29.272,56.439,-5.301,18.642,53.805,72.622,-0.758,3.367,-0.497,0,6.705,0.733,22.345,14.778,2.231,1.92,8.156,1.231,5.753,0.574,-0.752
0,8.36124089,6.054439346,34.799,29.967,21.741,19.096,33.46,3.436,97.488,1.916,83.076,96.764,2.173,1.653,19.248,2.279,1.946,109.589,54.388,22.201,38.054,3.228,105.161,62.559,5.365,10.113,58.974,58.064,0.903,11.054,0.077,0.275,3.094,1.161,9.017,5.916,1.523,2,2.033,0.523,-19.806,-3.346,-0.462
0,7.26961675,5.123963979,48.945,30.71,29.602,-77.586,10.514,3.969,66.54,0.835,65.529,98.76,2.994,1.263,7.142,2.219,1.268,98.587,63.478,86.097,157.512,-0.528,99.162,63.107,7.188,17.758,48.625,32.033,-0.362,7.538,0.01,0.043,40.45,1.593,3.26,1.928,0.263,3.228,-5.398,-0.736,-12.173,-0.982,0.421
0,5.19473305,-4.976319864,4.19,24.71,0,0,46.28,58.55,-82.68,-108.11,91.69,323,52,-0.85,0,-18.34,-18.34,55.6,40.44,7.24,17.25,-39.24,23.51,51.3,-15.44,-11.48,101.04,707.62,0,2.84,-1.51,0,1.79,0.17,-7.26,-6.58,-0.88,-1.57,-14.08,-1.88,-32.58,-4.26,0.24
1,8.893435441,7.289610521,30.349,24.437,9.864,36.538,45.963,4.695,92.332,1.812,76.07,98.447,4.53,1.479,9.01,2.384,1.896,96.527,67.691,31.844,104.47,-6.263,89.36,58.87,8.116,21.045,62.16,59.404,-0.568,8.291,-0.033,0.242,4.386,1.241,-15.484,-12.19,-1.959,-1.055,-18.413,-2.959,-53.616,-6.783,-1.295
1,7.700295203,-2.708050201,39.984,22.725,-1.865,-39.733,-16.581,2.58,93.242,0.181,86.192,104.279,2.308,1.07,-26.666,0.35,0.35,94.396,77.185,64.138,295.454,-1.138,98.591,80.823,-10.07,-1.313,87.127,45.043,-2.217,14.925,-0.006,0.313,5.24,1.759,26.934,23.163,4.701,3.368,18.236,3.701,16.482,2.877,-0.807
1,7.574558484,6.045005314,67.783,36.344,29.177,0,33.407,1.334,151.339,5.749,83.726,86.86,1.334,5.307,26.54,9.463,9.38,230.523,0,199.501,133.78,37.604,211.97,33.584,9.38,35.343,28.308,17.351,-2.113,6.799,0.185,0.073,69.571,1.865,72.781,31.865,9.461,8.5,28.497,8.461,30.473,3.961,9.538
1,7.022868086,6.100318952,42.724,43.048,2.935,18.75,-3.732,0,0,6.06,76.203,88.573,0,0,15.246,6.131,6.131,117.007,0,156.701,180.291,11.992,168.556,17.493,6.131,40.216,38.863,38.413,-5.688,10.108,0.117,0.174,64.114,0.992,58.932,38.31,0,0,38.31,0,4.64,0,0
1,4.927253685,5.123963979,88.301,84.782,28.971,0,76.041,0,0,10.869,87.681,95.867,0,0,8.928,2.958,8.875,112,0,500,0,10.65,761,5,8.875,85,0,0,0,92,-0.148,0.054,34.5,1.041,0,-72,0,0,-77,0,0,0,0
0,6.586171655,6.366470448,20.535,41.793,-40.476,7.014,63.953,9.103,64.544,4.275,64.689,90.71,9.103,1.469,5.326,1.691,1.691,127.247,0,32.735,40.894,16.202,166.591,24.331,1.691,31.751,43.917,111.034,2.124,3.411,0.281,0.224,1.259,0.491,-16.149,-10.391,-1.969,-5.924,-15.667,-2.969,-45.962,-5.606,0.378
0,6.608000625,5.356586275,60.353,25.371,29.094,-29.268,67.381,3.913,92.838,5.533,84.345,79.029,3.913,2.413,19.339,10.512,10.512,121.142,100,104.494,688.888,9.487,120.786,45.641,10.512,54.358,38.461,20.242,1.997,27.962,0.042,0.169,21.171,2.378,-27.333,-23.033,-1.413,-1.517,-39.325,-2.413,-76,-3.931,1.344
1,8.357728417,6.945051064,25.751,25.31,2.599,-5.179,2.611,6.169,59.254,2.158,80.788,95.637,5.817,1.353,8.863,1.979,2.167,70.632,66.684,50.039,129.291,-16.517,72.595,60.273,13.854,24.458,44.91,44.71,-0.232,4.974,-0.158,0.177,8.717,1.017,38.929,23.144,2.821,1.262,14.94,1.821,17.418,1.262,0.155
1,7.929486523,6.161207322,49.034,36.105,-5.638,10.852,25.151,6.407,48.531,0.863,80.237,99.297,5.759,1.185,5.063,1.451,1.055,97.818,100,73.27,181.016,-0.571,99.231,74.362,14.248,20.844,40.941,33.513,2.569,6.132,-0.014,0.271,6.808,1.358,4.618,2.388,0.241,-0.556,-7.5,-0.758,-14.715,-0.769,-0.123
1,8.632484236,6.892641641,44.888,32.044,44.65,-7.078,4.466,4.901,60.583,3.029,84.655,98.694,3.707,1.665,17.258,4.568,4.153,122.028,25.406,90.14,70.625,9.528,120.238,47.08,19.179,24.065,36.061,26.305,-1.311,4.112,0.066,0.018,10.556,1.4,45.46,21.589,2.44,2.312,12.741,1.44,12.127,0.65,0.225
0,7.788456138,5.636003152,39.83,30.22,17.1,-10.81,27.25,5.01,62.41,0.95,83.37,97.36,3.64,1.21,7.91,1.38,1.25,35.79,100,59.95,113.43,-24.54,71.58,86.33,6.36,13.67,57.16,48.58,2.09,4.13,-0.13,0.12,17.2,1.32,19.04,12.61,1.85,2.52,5.78,0.85,-21.01,-2.25,1.16
1,8.809116258,7.274479559,18.017,15.205,-8.3,-1.532,4.118,3.047,53.435,0.746,86.572,113.724,1,1.245,3.465,1.179,0.867,85.99,56.709,36.314,24.017,-14.26,75.248,57.616,9.767,25.034,40.076,34.503,0.061,4.626,-0.058,0.019,6.462,1.184,47.922,25.619,5.426,5.161,20.897,4.426,7.012,0.794,-0.754
1,6.898714534,6.171700597,14.875,27.447,-47.231,64.788,-17.697,6.659,62.76,5.65,67.507,99.746,1.816,1.848,11.691,3.452,3.391,260.101,95.143,83.626,148.837,19.2,127.904,68.806,19.927,29.012,33.676,56.104,1.707,1.962,0.498,0.609,2.635,0.541,18.525,8.788,1.56,-0.409,3.156,0.56,11.151,0.939,-5.121
1,7.851271997,-2.833213344,3.868,2.296,8.948,-40.318,-18.452,2.491,-223,-18.411,90.774,208.063,0.622,-5,135,-26,-27,51.111,52.66,9.323,2.517,-22.262,72.12,79.854,-8.54,-1.24,39.781,21.214,-0.435,6.672,0.026,0.041,4.267,1.684,113.394,44.556,9.656,10.812,39.942,8.656,90.458,7.703,3.406
0,7.471363088,5.560681631,26.608,18.952,22.609,-13.826,19.176,5.691,35.709,1.309,84.632,99.382,4.61,1.3,8.846,2.277,1.689,302.717,23.989,91.044,62.898,27.406,146.393,59.074,11.756,19.103,27.259,21.115,0.457,3.096,0.211,0.037,6.069,1.403,66.576,22.434,2.47,2.73,13.351,1.47,33.153,1.23,0.84
1,8.374938144,7.378383713,22.024,21.65,4.986,8.775,7.671,5.971,53.369,0.876,80.101,100.962,5.556,1.177,2.373,0.723,0.859,137.354,72.904,14.589,52.737,7.6,114.589,52.092,2.284,36.213,47.5,48.42,-1.532,7.562,0.176,0.409,2.183,1.017,13.428,10,1.088,0.467,0.815,0.088,-28,-2.27,-0.899
1,7.19518732,5.192956851,25.4,18.454,-1.985,-18.134,-12.124,3.75,49.271,0.675,93.023,109.558,-1.2,1.54,5,4.415,0.993,85.308,100,73.966,94.153,-3.421,95.73,80.132,8.83,19.867,27.373,18.604,2.206,3.378,-0.015,0.045,7.595,1.376,35.483,12.121,1.76,-1.02,5.234,0.76,-11.29,-0.56,-3.38
1,8.217438538,5.697093487,43.23,14.952,-14.077,222.972,52.761,0.782,56.097,0.809,83.454,102.931,-0.377,2.689,10.067,2.775,1.936,128.099,57.142,31.918,16.893,6.584,109.409,69.98,15.945,19.238,22.595,9.446,0.249,5.02,0.035,0,11.837,2.891,-122.285,-34.212,-14.758,1.655,-36.53,-15.758,-181.428,-21.896,-14.206
0,7.699842407,5.863631176,34.181,31.34,-3.369,-16.949,2.146,6.385,77.279,1.856,80.389,96.506,4.8,1.354,11.647,3.225,2.003,64.143,76.044,45.612,50.341,-16.666,76.253,70.185,7.429,17.204,52.639,48.777,-1.535,3.283,-0.137,0.001,6.814,1.09,37.418,23.789,2.858,0.851,15.466,1.858,6.035,0.46,1.687
1,7.72841578,6.502790046,22.775,29.797,-21.924,23.959,12.094,4.181,52.23,0.044,87.059,105.6,3.169,1.01,0.149,0.031,0.031,131.029,26.662,56.697,71.282,14.003,134.267,40.865,-1.686,21.228,51.686,71.478,1.019,2.987,-0.007,0.265,2.558,0.764,-10.529,-6.909,-1.8,-2.115,-10.747,-2.8,-16.933,-2.894,0.031
1,5.308267697,-4.143134726,1.928,10.891,-48.072,-3.441,-2.852,0.99,-73.665,-69.306,110,287.275,0.99,-5,135,-12.455,-12.455,-28.176,0,1.446,14.285,-20.64,80.255,104.537,-10.053,-5.604,1.067,5.94,-0.552,13.466,-0.774,3,0.214,0.177,191.666,1.937,11.5,-33,1.769,10.5,175,10.5,2.5
1,7.897296473,6.762729507,19.575,31.561,33.498,17.032,14.331,5.353,18.402,0.594,81.263,111.003,4.535,1.131,1.849,0.151,0.345,74.025,7.142,26.586,58.663,-12.383,80.861,64.707,13.81,18.694,17.549,30.185,-0.949,4.502,-0.149,0.393,1.876,0.62,61.576,13.29,3.472,3.444,9.463,2.472,20.073,1.131,0.097
1,7.842671475,6.361302478,31.525,32.626,55.97,35.652,116.826,4.318,84.528,2.198,79.505,94.518,4.122,1.581,9.671,1.773,1.552,90.408,43.983,59.671,92.857,-4.878,90.969,54.018,7.732,16.047,53.436,75.696,-0.518,3.314,-0.07,0.137,6.265,0.966,-0.829,-0.528,-0.145,2.636,-4.159,-1.145,-79.149,-13.872,0.709
1,8.799209242,7.050989447,84.004,36.204,98.354,72.727,27.83,0.965,162.455,4.812,83.888,87.831,0.271,7.796,27.642,13.568,9.95,101.141,1.946,88.305,74.662,0.686,101.75,39.207,28.197,35.995,20.835,10.076,-1.577,10.735,0.001,0,73.655,2.32,106.586,34.697,11.125,6.968,31.578,10.125,-1.796,-0.187,0.984
1,7.625595072,5.857933154,40.17,22.975,10.037,-9.009,20.809,2.292,58.091,3.365,84.097,82.327,1.756,2.787,19.714,8.417,5.378,123.753,73.451,94.076,175.949,6.313,109.407,67.108,19.485,27.279,17.614,11.024,-0.283,5.601,0.053,0.177,19.339,1.748,120.796,29.26,5.808,2.212,24.222,4.808,4.867,0.234,-0.085
1,7.162397497,-5.043425117,24.595,17.674,-50.058,362.616,119.655,2.248,54.573,1.085,76.589,95.704,2.248,1.482,-9.032,1.412,1.098,-0.392,65.268,2.196,4.294,-20.172,79.843,100.078,-20.015,-12.166,33.673,33.255,0.776,11.315,-0.239,0.378,2.142,1.391,-39.393,-11.826,-5.827,-21.896,-13.855,-6.827,-41.958,-6.206,-1.793
1,7.221835825,5.38907173,41.996,35.646,17.208,-19.161,-13.033,10.08,68.203,1.241,74.579,94.847,9.715,1.188,7.762,3.052,1.572,92.948,88.235,34.26,85.99,-2.497,96.586,73.172,15.633,20.259,55.041,43.462,2.289,5.622,0,0.175,4.533,1.178,23.865,16.473,1.028,1.231,0.464,0.028,-3.865,-0.166,-0.847
1,9.907031266,8.367300102,28.966,28.633,24.633,178.77,68.234,5.943,84.529,2.8,76.593,95.911,5.45,1.569,13.057,2.74,2.258,123.421,15.031,49.387,87.173,3.744,109.127,41.029,10.969,17.294,53.783,66.688,2.882,5.994,0.043,0.167,5.569,1.011,6.85,4.455,0.768,0.775,-1.34,-0.231,-61.008,-6.844,0.502
1,7.438971592,5.80814249,30.773,32.863,3.593,28.719,11.589,8.112,64.771,2.586,77.836,102.694,8.112,1.318,13.213,2.296,2.296,64.366,80.871,30.434,35.668,-14.926,79.615,73.225,6.941,17.379,49.112,55.32,2.022,2.55,-0.224,0,5.146,0.936,-24.229,-14.403,-1.652,-0.434,-23.12,-2.652,-40.807,-2.782,-0.594
1,7.930925372,6.587550015,19.153,35.154,47.821,0,0,5.715,55.631,1.976,82.961,99.999,4.133,1.358,7.575,0.979,1.077,124.784,0,102.039,49.391,9.341,121.622,43.204,4.426,14.218,42.322,77.677,-1.245,1.692,0.171,0,10.867,0.544,22.535,11.118,3.062,3.157,7.488,2.062,2.545,0.345,0.345
1,8.889721799,6.008813185,31.329,12.925,13.319,14.194,8.786,3.086,65.784,0.564,86.743,99.376,2.7,1.232,10.073,1.794,1.314,114.904,85.079,27.065,30.125,1.73,102.197,78.75,3.429,13.044,52.628,22.626,-0.052,7.397,0,0.136,4.332,2.423,15.895,9.62,1.165,1.343,1.363,0.165,-9.866,-0.723,-0.379
1,7.519149958,6.597145702,28.87,52.36,-32.81,124.574,-34.775,8.898,31.067,2.604,62.94,103.115,8.03,1.384,6.548,0.075,1.818,71.303,100,30.272,27.962,-11.178,84.522,72.224,5.039,27.775,30.693,43.95,2.044,1.884,-0.642,0,2.763,0.551,-62.716,-26.652,-3.097,-3.439,-35.257,-4.097,128.395,6.341,-0.518
0,7.843456404,-5.860786223,24.689,5.453,136.018,-100,-47,0.117,-223,-18.007,97.803,227.875,0.117,-5,130.769,-26,-27,-98,100,1,0,-88,9,126,-64,-45,6.498,0.706,-0.252,12.434,-0.13,0.056,10.823,4.527,761.111,21.815,45.666,-33,21.337,44.666,33.333,2,0
1,7.735433352,4.709530201,39.446,14.947,18.857,5.714,35.278,3.627,63.641,1.18,84.44,94.763,3.496,1.397,24.324,3.309,2.708,46.638,100,75.507,104.773,-12.738,85.665,88.866,6.118,11.133,45.536,19.842,1.29,7.251,-0.051,0.064,31.777,2.638,32.378,16.591,1.771,2.566,7.223,0.771,-9.691,-0.53,1.614
1,7.850493181,-6.595780514,31.485,42.267,51.445,-47.027,-14.481,23.957,39.625,2.181,62.095,99.509,22.945,1.091,-7.65,2.518,1.762,-56.953,65.888,49.218,286.05,-31.067,71.968,110.827,-32.483,-23.04,35.064,43.396,-7.31,4.667,-0.384,0.737,2.977,0.744,125.493,35.763,2.273,1.255,20.03,1.273,67.414,1.221,0.003
1,7.243512975,4.8978398,74.499,30.593,25.583,-73.972,-22.136,2.716,66.872,2.287,82.987,95.532,1.644,2.026,23.88,7.753,6.361,433.333,21.084,162.672,240.229,43.737,201.382,43.141,16.699,26.64,33.001,11.865,-1.233,10.803,0.125,0.064,30.413,2.435,-12.65,-5.691,-0.552,2.631,-15.989,-1.552,-41.566,-1.815,-0.657
0,8.089727843,5.052097084,58.21,26.82,42.9,6.08,49.6,3.05,53.76,1.59,83.85,94.84,3.02,1.52,38.28,3.68,3.45,72.53,43.3,48.45,65.44,-12.3,82.44,70.06,3.13,8.68,37.5,20.71,0.22,4.24,-0.05,0.02,8.49,2.17,25.04,10.28,1.7,1.46,4.24,0.7,-35.58,-2.77,0.27
0,8.170468578,4.477336814,43.499,20.396,51.586,29.411,56.777,2.065,8.948,0.735,89.929,99.359,1.471,1.547,29.545,1.976,1.284,84.276,100,93.906,102.051,-2.47,97.152,86.758,1.877,4.347,5.78,3.309,1.764,2.847,-0.029,0,90.641,2.132,329.059,19.886,5.273,-2.575,16.115,4.273,124.786,2,2.424
0,7.761744985,5.062595033,45.53,25.372,493,-72.727,31.067,3.107,68.576,2.426,87.909,89.455,3.022,1.917,36.075,4.511,3.838,183.939,18.455,126.082,121.389,18.518,131.321,59.124,3.905,10.639,35.757,22.605,1.537,3.588,0.083,0.079,25.813,1.794,44.067,17.633,3.205,3.041,12.132,2.205,-4.331,-0.315,1.602
0,7.87397838,5.438079309,43.301,24.657,-2.377,14.285,25.546,4.946,79.431,2.435,78.767,89.329,4.832,1.6,27.826,5.642,3.841,90.551,100,52.019,78.319,-5.282,93.871,86.194,7.803,13.805,46.098,29.223,2.012,3.859,-0.012,0.106,5.651,1.756,2.343,1.253,0.138,0.546,-7.799,-0.861,-41.927,-2.476,0.9
0,6.366470448,4.605170186,8.101,21.305,-69.624,800,14.505,3.608,-8.434,-6.529,80.927,114.482,3.608,-0.238,-38,-1.591,-2.325,141.369,41.278,103.623,121.621,8.323,111.734,70.93,0,6.119,35.434,99.484,-1.036,1.283,0.498,0.465,14.55,0.38,96.2,36.31,26.523,7.857,34.941,25.523,92.227,25.428,13.19
0,7.214504414,5.257495372,32.2,33.112,-6.662,1664,213.461,6.696,72.385,3.09,77.777,99.78,3.826,1.483,21.875,2.312,1.982,82.394,37.111,58.769,29.579,-8.4,86.307,61.349,1.982,9.06,47.05,73.362,4.292,3.247,-0.049,0,13.067,0.972,40.922,21.172,4.483,5.131,16.45,3.483,-8.224,-0.901,4.593
1,6.690842277,6.298949247,23.961,53.043,-41.155,33.757,2.961,5.962,89.531,5.465,72.298,88.915,5.714,2.083,8.088,2.876,2.433,104.177,20.205,68.248,35.649,2.101,106.219,33.794,2.433,30.088,42.975,96.521,-1.932,2.27,-0.007,0,4.386,0.451,23.166,14.24,3.75,3.833,10.443,2.75,12.355,2,2.604
1,7.885705391,6.529418838,83.087,23.279,229.084,-6.976,119.742,0.902,36.214,5.791,90.297,77.968,0.902,7.416,22.481,15.039,15.039,317.857,46,243.589,284.169,47.656,256.41,30.468,15.039,66.894,4.882,1.88,-0.335,17.493,0.123,0.125,64.072,3.569,-200,-29.498,-4.166,-8.666,-36.578,-5.166,-334,-6.958,1.875
0,8.671903715,6.861156213,42.34,33.23,3.19,-68.32,-6.06,3.94,51.43,0.78,85.66,97.89,3.94,1.2,4.1,0.99,0.99,74.13,56.24,67.47,95.48,-14.28,75.84,59.1,1.03,21.51,44.32,33.7,-0.61,4.51,-0.1,0.06,14.41,1.27,53.99,30.48,4.62,5.72,23.88,3.62,28.4,2.71,1.16
0,6.366281426,5.668845905,34.21,18.12,145.06,-2.31,86.32,0,0,5.65,90.71,73.79,0,0,14.37,10.66,10.66,117.34,100,74.74,155.08,10.67,138.4,27.79,8.19,72.21,12.46,8.59,0,11.64,0.1,0.15,8.23,1.89,25.34,11.36,0,0,11.36,0,-278.31,0,0
0,5.710427017,6.033086222,23.748,67.549,-28.773,23.492,-4.994,19.536,52.479,5.629,49.337,91.527,19.536,1.288,4.076,2.031,2.031,230.386,100,62.142,318.571,28.195,156.19,50.179,2.031,49.82,40.74,112.913,8.687,4.026,0.738,1.379,0.857,0.351,-19.941,-16.19,-1.152,-2.576,-30.238,-2.152,-37.243,-2.152,-2.711
1,6.212606096,4.875197323,59.279,21.442,37.845,377.777,88.8,0.2,22.033,5.01,89.579,80.038,0.2,26,19.083,10.593,10.593,246.296,0,133.98,142.708,33.474,176.699,43.644,0,55.508,0.847,0.4,-0.628,7.179,0.105,0.113,19.192,2.764,-200,-40.952,-32,-24,-41.904,-33,-349,-65,-9
1,9.371438292,-5.669880923,60.279,39.896,23.689,-45.362,-6.435,6.409,63.309,2.698,81.707,96.171,6.332,1.42,-109.31,4.363,4.217,90.821,10.045,40.845,34.454,-8.66,75.871,35.891,-10.775,-3.857,44.1,28.217,1.061,5.906,-0.045,0,22.02,1.51,37.888,16.088,1.667,2.393,6.442,0.667,-7.993,-0.351,0.527
